Id,SalePrice
1772,149956.14726484535
1773,136082.60990418002
1774,157734.49498012423
1775,134306.98333958213
1776,118077.69054620023
1777,118077.69054620023
1778,132355.2330111749
1779,121805.06743920533
1780,195689.69589071535
1781,136082.60990418002
1782,118077.69054620023
1783,128911.88775630665
1784,118077.69054620023
1785,132355.2330111749
1786,157734.49498012423
1787,199745.43148170173
1788,118077.69054620023
1789,118077.69054620023
1790,118077.69054620023
1791,172876.80315153435
1792,154714.86194298556
1793,134306.98333958213
1794,126673.03758212851
1795,134306.98333958213
1796,126888.43307928232
1797,123161.05618627719
1798,132355.2330111749
1799,118077.69054620023
1800,121805.06743920533
1801,154602.87966845455
1802,168821.06756054796
1803,168821.06756054796
1804,124721.28725372131
1805,134306.98333958213
1806,143055.49395136852
1807,172876.80315153435
1808,121805.06743920533
1809,154602.87966845455
1810,156189.96358201996
1811,154602.87966845455
1812,156189.96358201996
1813,121805.06743920533
1814,121589.67194205157
1815,118077.69054620023
1816,118077.69054620023
1817,154602.87966845455
1818,172876.80315153435
1819,126888.43307928232
1820,118077.69054620023
1821,164080.29357182994
1822,168821.06756054796
1823,118077.69054620023
1824,164080.29357182994
1825,154602.87966845455
1826,121805.06743920533
1827,124721.28725372131
1828,157734.49498012423
1829,132355.2330111749
1830,172876.80315153435
1831,210658.4185964195
1832,157734.49498012423
1833,172876.80315153435
1834,164080.29357182994
1835,204988.08971798158
1836,168821.06756054796
1837,121589.67194205157
1838,158953.67117229025
1839,118077.69054620023
1840,138055.68763527245
1841,138055.68763527245
1842,120050.76827729268
1843,132355.2330111749
1844,123161.05618627719
1845,154602.87966845455
1846,138034.36023258723
1847,156189.96358201996
1848,118077.69054620023
1849,143047.46403557537
1850,132355.2330111749
1851,168821.06756054796
1852,132355.2330111749
1853,134328.31074226735
1854,175636.88376472902
1855,126888.43307928232
1856,204988.08971798158
1857,156189.96358201996
1858,154602.87966845455
1859,154602.87966845455
1860,136082.60990418002
1861,154602.87966845455
1862,237542.68263705797
1863,237542.68263705797
1864,237542.68263705797
1865,320895.2260310915
1866,338562.45221912855
1867,271541.7055361739
1868,266754.0027667786
1869,183252.78100037327
1870,271541.7055361739
1871,271541.7055361739
1872,168136.02916281632
1873,199745.43148170173
1874,124721.28725372131
1875,195004.65749298368
1876,172876.80315153435
1877,195004.65749298368
1878,199745.43148170173
1879,124721.28725372131
1880,124721.28725372131
1881,207304.26063169082
1882,272776.0668294007
1883,199745.43148170173
1884,204988.08971798158
1885,252178.05080313934
1886,259638.71071267882
1887,195004.65749298368
1888,271541.7055361739
1889,163009.40676327664
1890,132305.54198657983
1891,123161.05618627719
1892,124721.28725372131
1893,140919.63629499337
1894,157734.49498012423
1895,159321.57889368967
1896,121805.06743920533
1897,125317.04883505669
1898,126888.43307928232
1899,130400.41447513364
1900,168002.93800727543
1901,156189.96358201996
1902,136082.60990418002
1903,235744.8090994844
1904,132355.2330111749
1905,172876.80315153435
1906,157734.49498012423
1907,168821.06756054796
1908,123161.05618627719
1909,126888.43307928232
1910,126888.43307928232
1911,172876.80315153435
1912,235744.8090994844
1913,154602.87966845455
1914,118077.69054620023
1915,252178.05080313934
1916,118077.69054620023
1917,286378.7659500197
1918,126673.03758212851
1919,130400.41447513364
1920,157734.49498012423
1921,401990.5610762935
1922,320895.2260310915
1923,172876.80315153435
1924,195004.65749298368
1925,222852.96072191937
1926,393235.31405874965
1927,124721.28725372131
1928,156384.9404981848
1929,118077.69054620023
1930,123161.05618627719
1931,121589.67194205157
1932,121805.06743920533
1933,156189.96358201996
1934,172876.80315153435
1935,168136.02916281632
1936,172876.80315153435
1937,172876.80315153435
1938,148369.0633512799
1939,252178.05080313934
1940,252178.05080313934
1941,172876.80315153435
1942,172876.80315153435
1943,246800.31725335578
1944,310964.8309706125
1945,376951.92655874963
1946,164080.29357182994
1947,270846.1936675142
1948,168136.02916281632
1949,199745.43148170173
1950,183252.78100037327
1951,229159.8948687152
1952,199745.43148170173
1953,145650.2574682315
1954,229159.8948687152
1955,121805.06743920533
1956,237542.68263705797
1957,168136.02916281632
1958,294693.8455719844
1959,157734.49498012423
1960,124721.28725372131
1961,124721.28725372131
1962,123161.05618627719
1963,123161.05618627719
1964,123778.14517029778
1965,168136.02916281632
1966,183252.78100037327
1967,271541.7055361739
1968,383005.4539466366
1969,393235.31405874965
1970,406067.4884840584
1971,358314.826154571
1972,337775.9667641673
1973,286378.7659500197
1974,294693.8455719844
1975,410556.22218740464
1976,271541.7055361739
1977,322759.48476726626
1978,340437.7523790972
1979,376951.92655874963
1980,188933.90488139776
1981,338562.45221912855
1982,252178.05080313934
1983,252178.05080313934
1984,199745.43148170173
1985,202563.48664297277
1986,207304.26063169082
1987,183252.78100037327
1988,172876.80315153435
1989,199745.43148170173
1990,216419.37420883504
1991,188933.90488139776
1992,204988.08971798158
1993,195004.65749298368
1994,235744.8090994844
1995,199745.43148170173
1996,272776.0668294007
1997,320895.2260310915
1998,359356.18593810714
1999,235744.8090994844
2000,310964.8309706125
2001,237542.68263705797
2002,207304.26063169082
2003,271541.7055361739
2004,271541.7055361739
2005,252178.05080313934
2006,252178.05080313934
2007,271541.7055361739
2008,183252.78100037327
2009,172876.80315153435
2010,199745.43148170173
2011,138034.36023258723
2012,183252.78100037327
2013,172876.80315153435
2014,172876.80315153435
2015,199745.43148170173
2016,172876.80315153435
2017,199745.43148170173
2018,124721.28725372131
2019,124721.28725372131
2020,124721.28725372131
2021,124721.28725372131
2022,168136.02916281632
2023,157734.49498012423
2024,172876.80315153435
2025,324826.60228962003
2026,183252.78100037327
2027,134504.33031492657
2028,185156.83696379754
2029,172876.80315153435
2030,270846.1936675142
2031,270846.1936675142
2032,270846.1936675142
2033,270846.1936675142
2034,185156.83696379754
2035,199745.43148170173
2036,252178.05080313934
2037,252178.05080313934
2038,302232.0956067556
2039,252178.05080313934
2040,358314.826154571
2041,252178.05080313934
2042,204988.08971798158
2043,168136.02916281632
2044,168821.06756054796
2045,199745.43148170173
2046,157734.49498012423
2047,156189.96358201996
2048,124721.28725372131
2049,157734.49498012423
2050,195689.69589071535
2051,118077.69054620023
2052,132355.2330111749
2053,132355.2330111749
2054,118077.69054620023
2055,157734.49498012423
2056,121805.06743920533
2057,132355.2330111749
2058,172876.80315153435
2059,136082.60990418002
2060,157734.49498012423
2061,168821.06756054796
2062,132355.2330111749
2063,118077.69054620023
2064,136082.60990418002
2065,124721.28725372131
2066,172876.80315153435
2067,154602.87966845455
2068,157734.49498012423
2069,118077.69054620023
2070,121805.06743920533
2071,118077.69054620023
2072,159321.57889368967
2073,124721.28725372131
2074,175636.88376472902
2075,134306.98333958213
2076,124721.28725372131
2077,136082.60990418002
2078,128578.1650935747
2079,134504.33031492657
2080,126673.03758212851
2081,130400.41447513364
2082,157734.49498012423
2083,156189.96358201996
2084,121589.67194205157
2085,132355.2330111749
2086,123161.05618627719
2087,121805.06743920533
2088,130498.97166987209
2089,118077.69054620023
2090,164080.29357182994
2091,154602.87966845455
2092,154602.87966845455
2093,159321.57889368967
2094,168002.93800727543
2095,168136.02916281632
2096,118077.69054620023
2097,118077.69054620023
2098,159321.57889368967
2099,118077.69054620023
2100,154602.87966845455
2101,154602.87966845455
2102,190948.9219019973
2103,118077.69054620023
2104,157734.49498012423
2105,156189.96358201996
2106,118077.69054620023
2107,235744.8090994844
2108,124721.28725372131
2109,124721.28725372131
2110,128448.66414672641
2111,195689.69589071535
2112,157734.49498012423
2113,121805.06743920533
2114,126888.43307928232
2115,168821.06756054796
2116,124721.28725372131
2117,172876.80315153435
2118,134504.33031492657
2119,126673.03758212851
2120,121805.06743920533
2121,132355.2330111749
2122,121805.06743920533
2123,118077.69054620023
2124,222852.96072191937
2125,157734.49498012423
2126,172876.80315153435
2127,172876.80315153435
2128,168821.06756054796
2129,123161.05618627719
2130,168821.06756054796
2131,172876.80315153435
2132,130421.74187781887
2133,134306.98333958213
2134,134504.33031492657
2135,118077.69054620023
2136,123778.14517029778
2137,132355.2330111749
2138,124721.28725372131
2139,126673.03758212851
2140,124721.28725372131
2141,123161.05618627719
2142,132355.2330111749
2143,132355.2330111749
2144,136082.60990418002
2145,124721.28725372131
2146,130400.41447513364
2147,157734.49498012423
2148,130498.97166987209
2149,124721.28725372131
2150,199745.43148170173
2151,168002.93800727543
2152,159321.57889368967
2153,159321.57889368967
2154,124721.28725372131
2155,126888.43307928232
2156,172876.80315153435
2157,199745.43148170173
2158,235744.8090994844
2159,222852.96072191937
2160,185156.83696379754
2161,271541.7055361739
2162,410556.22218740464
2163,338562.45221912855
2164,271541.7055361739
2165,172876.80315153435
2166,124721.28725372131
2167,195004.65749298368
2168,172876.80315153435
2169,199745.43148170173
2170,204988.08971798158
2171,128448.66414672641
2172,132355.2330111749
2173,157734.49498012423
2174,235744.8090994844
2175,320895.2260310915
2176,289208.931724211
2177,235744.8090994844
2178,252178.05080313934
2179,126673.03758212851
2180,172876.80315153435
2181,195004.65749298368
2182,207304.26063169082
2183,188933.90488139776
2184,132355.2330111749
2185,118077.69054620023
2186,134306.98333958213
2187,130529.91542198192
2188,158953.67117229025
2189,154602.87966845455
2190,123778.14517029778
2191,123778.14517029778
2192,118077.69054620023
2193,118077.69054620023
2194,121805.06743920533
2195,124721.28725372131
2196,121805.06743920533
2197,128448.66414672641
2198,195004.65749298368
2199,172876.80315153435
2200,126888.43307928232
2201,126888.43307928232
2202,246800.31725335578
2203,168821.06756054796
2204,157734.49498012423
2205,137142.56837739315
2206,134306.98333958213
2207,252178.05080313934
2208,235744.8090994844
2209,157734.49498012423
2210,123161.05618627719
2211,126673.03758212851
2212,123161.05618627719
2213,121805.06743920533
2214,156189.96358201996
2215,118077.69054620023
2216,157734.49498012423
2217,118077.69054620023
2218,130498.97166987209
2219,118077.69054620023
2220,118077.69054620023
2221,252178.05080313934
2222,199745.43148170173
2223,234857.40053799056
2224,212546.91886797067
2225,154602.87966845455
2226,157734.49498012423
2227,199745.43148170173
2228,271541.7055361739
2229,252178.05080313934
2230,154602.87966845455
2231,207304.26063169082
2232,172876.80315153435
2233,145650.2574682315
2234,246800.31725335578
2235,172876.80315153435
2236,274761.51606220996
2237,351886.3667103688
2238,190811.61015036236
2239,132355.2330111749
2240,145650.2574682315
2241,136082.60990418002
2242,132355.2330111749
2243,154602.87966845455
2244,118077.69054620023
2245,118077.69054620023
2246,136082.60990418002
2247,130776.95342192144
2248,121589.67194205157
2249,121589.67194205157
2250,124721.28725372131
2251,154602.87966845455
2252,172876.80315153435
2253,154993.5296163718
2254,172876.80315153435
2255,172876.80315153435
2256,199745.43148170173
2257,172876.80315153435
2258,183252.78100037327
2259,172876.80315153435
2260,134306.98333958213
2261,252178.05080313934
2262,252178.05080313934
2263,310964.8309706125
2264,410556.22218740464
2265,159321.57889368967
2266,270846.1936675142
2267,330317.1690046941
2268,370584.3682267624
2269,145650.2574682315
2270,195004.65749298368
2271,199745.43148170173
2272,210658.4185964195
2273,145650.2574682315
2274,146927.12221438697
2275,145650.2574682315
2276,183252.78100037327
2277,172876.80315153435
2278,159321.57889368967
2279,124721.28725372131
2280,124721.28725372131
2281,145650.2574682315
2282,145650.2574682315
2283,123161.05618627719
2284,126888.43307928232
2285,183252.78100037327
2286,124721.28725372131
2287,338562.45221912855
2288,281748.2718146715
2289,375478.67414175847
2290,422350.8759840584
2291,310964.8309706125
2292,401990.5610762935
2293,410556.22218740464
2294,375993.093766402
2295,410556.22218740464
2296,272776.0668294007
2297,286378.7659500197
2298,338562.45221912855
2299,340437.7523790972
2300,310964.8309706125
2301,271541.7055361739
2302,207304.26063169082
2303,259638.71071267882
2304,271541.7055361739
2305,138034.36023258723
2306,138034.36023258723
2307,146927.12221438697
2308,252178.05080313934
2309,270846.1936675142
2310,252178.05080313934
2311,188933.90488139776
2312,172876.80315153435
2313,172876.80315153435
2314,195004.65749298368
2315,172876.80315153435
2316,172876.80315153435
2317,145650.2574682315
2318,172876.80315153435
2319,195004.65749298368
2320,183252.78100037327
2321,271541.7055361739
2322,183252.78100037327
2323,175618.83524291968
2324,185156.83696379754
2325,199745.43148170173
2326,185156.83696379754
2327,210658.4185964195
2328,216419.37420883504
2329,172876.80315153435
2330,172876.80315153435
2331,328643.09858244343
2332,358314.826154571
2333,310964.8309706125
2334,237542.68263705797
2335,272776.0668294007
2336,310964.8309706125
2337,188933.90488139776
2338,271541.7055361739
2339,252178.05080313934
2340,393235.31405874965
2341,199745.43148170173
2342,252178.05080313934
2343,199745.43148170173
2344,218217.2477464086
2345,271541.7055361739
2346,252178.05080313934
2347,183252.78100037327
2348,252178.05080313934
2349,154602.87966845455
2350,271541.7055361739
2351,252178.05080313934
2352,271541.7055361739
2353,172876.80315153435
2354,134306.98333958213
2355,175636.88376472902
2356,132355.2330111749
2357,195004.65749298368
2358,172876.80315153435
2359,126888.43307928232
2360,124721.28725372131
2361,132355.2330111749
2362,235744.8090994844
2363,132355.2330111749
2364,134306.98333958213
2365,252178.05080313934
2366,252178.05080313934
2367,252178.05080313934
2368,188933.90488139776
2369,252178.05080313934
2370,172876.80315153435
2371,172876.80315153435
2372,188933.90488139776
2373,272776.0668294007
2374,288617.9262562435
2375,252178.05080313934
2376,235744.8090994844
2377,337843.94880957215
2378,130400.41447513364
2379,172876.80315153435
2380,126673.03758212851
2381,138034.36023258723
2382,199745.43148170173
2383,199745.43148170173
2384,229159.8948687152
2385,141922.8805752264
2386,134306.98333958213
2387,124721.28725372131
2388,123778.14517029778
2389,124721.28725372131
2390,128448.66414672641
2391,124721.28725372131
2392,124721.28725372131
2393,183252.78100037327
2394,141922.8805752264
2395,172876.80315153435
2396,142871.38662340055
2397,168821.06756054796
2398,121589.67194205157
2399,118077.69054620023
2400,118077.69054620023
2401,121589.67194205157
2402,136082.60990418002
2403,157734.49498012423
2404,123778.14517029778
2405,138034.36023258723
2406,126673.03758212851
2407,124721.28725372131
2408,132355.2330111749
2409,136082.60990418002
2410,168821.06756054796
2411,124721.28725372131
2412,157972.0244117502
2413,136082.60990418002
2414,128448.66414672641
2415,157734.49498012423
2416,126673.03758212851
2417,134306.98333958213
2418,124721.28725372131
2419,159321.57889368967
2420,124721.28725372131
2421,159321.57889368967
2422,124721.28725372131
2423,157734.49498012423
2424,159321.57889368967
2425,154602.87966845455
2426,138055.68763527245
2427,156189.96358201996
2428,199745.43148170173
2429,124721.28725372131
2430,126673.03758212851
2431,128448.66414672641
2432,132355.2330111749
2433,136082.60990418002
2434,136082.60990418002
2435,144880.8115405615
2436,118077.69054620023
2437,124721.28725372131
2438,124721.28725372131
2439,121589.67194205157
2440,130400.41447513364
2441,128578.1650935747
2442,124721.28725372131
2443,121589.67194205157
2444,121805.06743920533
2445,121805.06743920533
2446,157734.49498012423
2447,252178.05080313934
2448,168821.06756054796
2449,121805.06743920533
2450,172876.80315153435
2451,130498.97166987209
2452,235744.8090994844
2453,118077.69054620023
2454,141460.38012200996
2455,118077.69054620023
2456,159321.57889368967
2457,123778.14517029778
2458,126888.43307928232
2459,124721.28725372131
2460,158953.67117229025
2461,121805.06743920533
2462,159321.57889368967
2463,121805.06743920533
2464,172876.80315153435
2465,139543.5125555172
2466,121805.06743920533
2467,168002.93800727543
2468,123778.14517029778
2469,128448.66414672641
2470,172876.80315153435
2471,212363.63861784866
2472,168821.06756054796
2473,127290.12656614913
2474,154602.87966845455
2475,231689.07350849803
2476,121805.06743920533
2477,124721.28725372131
2478,159321.57889368967
2479,124721.28725372131
2480,126694.36498481376
2481,132355.2330111749
2482,118077.69054620023
2483,124721.28725372131
2484,124721.28725372131
2485,124721.28725372131
2486,140919.63629499337
2487,154602.87966845455
2488,168002.93800727543
2489,130400.41447513364
2490,136082.60990418002
2491,118077.69054620023
2492,172876.80315153435
2493,123778.14517029778
2494,157734.49498012423
2495,121805.06743920533
2496,172876.80315153435
2497,168821.06756054796
2498,124721.28725372131
2499,118077.69054620023
2500,134328.31074226735
2501,136082.60990418002
2502,159321.57889368967
2503,135555.48446382774
2504,172876.80315153435
2505,216419.37420883504
2506,271541.7055361739
2507,375478.67414175847
2508,271541.7055361739
2509,207304.26063169082
2510,252178.05080313934
2511,183252.78100037327
2512,204988.08971798158
2513,204988.08971798158
2514,259638.71071267882
2515,128578.1650935747
2516,134504.33031492657
2517,124721.28725372131
2518,132355.2330111749
2519,204988.08971798158
2520,199745.43148170173
2521,199745.43148170173
2522,204988.08971798158
2523,124721.28725372131
2524,130551.24282466713
2525,126694.36498481376
2526,132355.2330111749
2527,124721.28725372131
2528,124721.28725372131
2529,124721.28725372131
2530,118077.69054620023
2531,199745.43148170173
2532,210658.4185964195
2533,199745.43148170173
2534,252178.05080313934
2535,297362.1318499935
2536,216419.37420883504
2537,252178.05080313934
2538,195004.65749298368
2539,183252.78100037327
2540,145650.2574682315
2541,199745.43148170173
2542,154602.87966845455
2543,124721.28725372131
2544,132355.2330111749
2545,137142.56837739315
2546,138034.36023258723
2547,126673.03758212851
2548,154602.87966845455
2549,149476.2572689148
2550,375122.8712973056
2551,123161.05618627719
2552,124721.28725372131
2553,123778.14517029778
2554,138055.68763527245
2555,123161.05618627719
2556,118077.69054620023
2557,124721.28725372131
2558,157734.49498012423
2559,159321.57889368967
2560,134504.33031492657
2561,168002.93800727543
2562,164080.29357182994
2563,164080.29357182994
2564,199745.43148170173
2565,121805.06743920533
2566,157734.49498012423
2567,128911.88775630665
2568,168821.06756054796
2569,168136.02916281632
2570,123161.05618627719
2571,157734.49498012423
2572,252178.05080313934
2573,199745.43148170173
2574,319728.60872319894
2575,126888.43307928232
2576,157734.49498012423
2577,154602.87966845455
2578,121589.67194205157
2579,118077.69054620023
2580,157734.49498012423
2581,132355.2330111749
2582,121589.67194205157
2583,252178.05080313934
2584,138016.3117107779
2585,156384.9404981848
2586,184878.16929041134
2587,195004.65749298368
2588,168002.93800727543
2589,126673.03758212851
2590,199745.43148170173
2591,172876.80315153435
2592,199745.43148170173
2593,252178.05080313934
2594,183252.78100037327
2595,246800.31725335578
2596,351886.3667103688
2597,172876.80315153435
2598,235744.8090994844
2599,338562.45221912855
2600,156189.96358201996
2601,126673.03758212851
2602,118077.69054620023
2603,118077.69054620023
2604,118077.69054620023
2605,118077.69054620023
2606,124721.28725372131
2607,146927.12221438697
2608,159321.57889368967
2609,156189.96358201996
2610,118077.69054620023
2611,159321.57889368967
2612,136082.60990418002
2613,121589.67194205157
2614,124721.28725372131
2615,145650.2574682315
2616,126673.03758212851
2617,159321.57889368967
2618,162730.73908989044
2619,204988.08971798158
2620,172876.80315153435
2621,172876.80315153435
2622,172876.80315153435
2623,272776.0668294007
2624,247749.24891555557
2625,337843.94880957215
2626,145650.2574682315
2627,246800.31725335578
2628,358314.826154571
2629,358314.826154571
2630,346520.1723579173
2631,406067.4884840584
2632,358314.826154571
2633,270846.1936675142
2634,376951.92655874963
2635,126673.03758212851
2636,204988.08971798158
2637,175636.88376472902
2638,235744.8090994844
2639,172876.80315153435
2640,141922.8805752264
2641,124721.28725372131
2642,168136.02916281632
2643,123161.05618627719
2644,130498.97166987209
2645,123161.05618627719
2646,123161.05618627719
2647,123161.05618627719
2648,141922.8805752264
2649,146179.0793472451
2650,183252.78100037327
2651,168136.02916281632
2652,364198.4399697482
2653,271541.7055361739
2654,217510.82691018848
2655,376951.92655874963
2656,320895.2260310915
2657,276607.14927992976
2658,272776.0668294007
2659,310964.8309706125
2660,294693.8455719844
2661,338562.45221912855
2662,338562.45221912855
2663,271541.7055361739
2664,270846.1936675142
2665,320895.2260310915
2666,270846.1936675142
2667,168136.02916281632
2668,199745.43148170173
2669,145650.2574682315
2670,302220.6253768625
2671,199745.43148170173
2672,188933.90488139776
2673,199745.43148170173
2674,199745.43148170173
2675,183252.78100037327
2676,199745.43148170173
2677,172876.80315153435
2678,237542.68263705797
2679,279011.52476391225
2680,286378.7659500197
2681,358314.826154571
2682,322759.48476726626
2683,390944.6831345273
2684,310964.8309706125
2685,322759.48476726626
2686,257939.00641555488
2687,271541.7055361739
2688,252178.05080313934
2689,252178.05080313934
2690,422350.8759840584
2691,172876.80315153435
2692,138034.36023258723
2693,188933.90488139776
2694,134306.98333958213
2695,199745.43148170173
2696,199745.43148170173
2697,172876.80315153435
2698,172876.80315153435
2699,166786.47468087683
2700,145650.2574682315
2701,134504.33031492657
2702,124721.28725372131
2703,172876.80315153435
2704,128448.66414672641
2705,124721.28725372131
2706,124721.28725372131
2707,124721.28725372131
2708,128578.1650935747
2709,124721.28725372131
2710,124721.28725372131
2711,235744.8090994844
2712,322759.48476726626
2713,175636.88376472902
2714,175618.83524291968
2715,172876.80315153435
2716,175618.83524291968
2717,199745.43148170173
2718,252178.05080313934
2719,138055.68763527245
2720,183252.78100037327
2721,132355.2330111749
2722,159321.57889368967
2723,126673.03758212851
2724,121589.67194205157
2725,132355.2330111749
2726,136082.60990418002
2727,172876.80315153435
2728,164080.29357182994
2729,156189.96358201996
2730,136082.60990418002
2731,126673.03758212851
2732,124721.28725372131
