datetime,count
2011-02-28 03:00:00,1.914
2011-02-28 05:00:00,7.932
2011-02-28 06:00:00,35.79
2011-02-28 07:00:00,117.094
2011-02-28 08:00:00,236.208
2011-02-28 09:00:00,148.916
2011-02-28 10:00:00,93.41
2011-02-28 11:00:00,113.358
2011-02-28 12:00:00,120.06
2011-02-28 13:00:00,105.332
2011-02-28 14:00:00,64.658
2011-02-28 15:00:00,63.396
2011-02-28 16:00:00,84.474
2011-02-28 17:00:00,195.24
2011-02-28 18:00:00,175.932
2011-02-28 19:00:00,106.588
2011-02-28 20:00:00,90.026
2011-02-28 21:00:00,69.804
2011-02-28 22:00:00,35.342
2011-02-28 23:00:00,26.404
2011-03-20 00:00:00,38.472
2011-03-20 01:00:00,30.846
2011-03-20 02:00:00,20.868
2011-03-20 03:00:00,11.628
2011-03-20 04:00:00,1.484
2011-03-20 05:00:00,1.756
2011-03-20 06:00:00,1.582
2011-03-20 07:00:00,10.596
2011-03-20 08:00:00,35.006
2011-03-20 09:00:00,54.599333333333334
2011-03-20 10:00:00,125.132
2011-03-20 11:00:00,144.012
2011-03-20 12:00:00,159.982
2011-03-20 13:00:00,159.126
2011-03-20 14:00:00,159.068
2011-03-20 15:00:00,163.06
2011-03-20 16:00:00,152.886
2011-03-20 17:00:00,107.448
2011-03-20 18:00:00,120.932
2011-03-20 19:00:00,74.224
2011-03-20 20:00:00,68.7
2011-03-20 21:00:00,57.498
2011-03-20 22:00:00,51.21
2011-03-20 23:00:00,37.284
2011-03-21 00:00:00,23.786
2011-03-21 01:00:00,16.758
2011-03-21 02:00:00,7.822
2011-03-21 03:00:00,3.066
2011-03-21 05:00:00,15.614
2011-03-21 06:00:00,50.25
2011-03-21 07:00:00,92.084
2011-03-21 08:00:00,246.504
2011-03-21 09:00:00,146.676
2011-03-21 10:00:00,89.654
2011-03-21 11:00:00,115.63
2011-03-21 12:00:00,122.268
2011-03-21 13:00:00,125.982
2011-03-21 14:00:00,120.19
2011-03-21 15:00:00,166.216
2011-03-21 16:00:00,209.958
2011-03-21 17:00:00,450.784
2011-03-21 18:00:00,408.526
2011-03-21 19:00:00,298.286
2011-03-21 20:00:00,248.294
2011-03-21 21:00:00,104.1
2011-03-21 22:00:00,108.422
2011-03-21 23:00:00,57.552
2011-03-22 00:00:00,47.068
2011-03-22 01:00:00,10.884
2011-03-22 02:00:00,7.748
2011-03-22 03:00:00,4.48
2011-03-22 04:00:00,4.396
2011-03-22 05:00:00,18.482
2011-03-22 06:00:00,79.42
2011-03-22 07:00:00,196.786
2011-03-22 08:00:00,275.166
2011-03-22 09:00:00,142.642
2011-03-22 10:00:00,129.6
2011-03-22 11:00:00,130.39
2011-03-22 12:00:00,149.65
2011-03-22 13:00:00,140.604
2011-03-22 14:00:00,120.3
2011-03-22 15:00:00,129.898
2011-03-22 16:00:00,247.826
2011-03-22 17:00:00,443.466
2011-03-22 18:00:00,398.446
2011-03-22 19:00:00,203.326
2011-03-22 20:00:00,147.272
2011-03-22 21:00:00,97.904
2011-03-22 22:00:00,79.796
2011-03-22 23:00:00,52.146
2011-03-23 00:00:00,28.226
2011-03-23 01:00:00,11.15
2011-03-23 02:00:00,6.784333333333333
2011-03-23 03:00:00,3.644
2011-03-23 05:00:00,11.388
2011-03-23 06:00:00,60.258
2011-03-23 07:00:00,134.906
2011-03-23 08:00:00,259.312
2011-03-23 09:00:00,154.37
2011-03-23 10:00:00,63.708
2011-03-23 11:00:00,69.398
2011-03-23 12:00:00,70.072
2011-03-23 13:00:00,87.016
2011-03-23 14:00:00,94.812
2011-03-23 15:00:00,88.4
2011-03-23 16:00:00,147.16
2011-03-23 17:00:00,331.572
2011-03-23 18:00:00,201.66
2011-03-23 19:00:00,144.23
2011-03-23 20:00:00,64.862
2011-03-23 21:00:00,49.776
2011-03-23 22:00:00,66.76
2011-03-23 23:00:00,44.866
2011-03-24 00:00:00,20.46
2011-03-24 01:00:00,7.724
2011-03-24 02:00:00,5.896533333333333
2011-03-24 03:00:00,3.4013333333333335
2011-03-24 04:00:00,3.1178142857142856
2011-03-24 05:00:00,13.384
2011-03-24 06:00:00,60.82
2011-03-24 07:00:00,81.27
2011-03-24 08:00:00,106.49
2011-03-24 09:00:00,130.608
2011-03-24 10:00:00,62.47
2011-03-24 11:00:00,73.328
2011-03-24 12:00:00,79.334
2011-03-24 13:00:00,89.004
2011-03-24 14:00:00,94.286
2011-03-24 15:00:00,86.648
2011-03-24 16:00:00,127.952
2011-03-24 17:00:00,255.472
2011-03-24 18:00:00,235.266
2011-03-24 19:00:00,165.184
2011-03-24 20:00:00,104.322
2011-03-24 21:00:00,84.814
2011-03-24 22:00:00,68.208
2011-03-24 23:00:00,47.504
2011-03-25 00:00:00,25.89
2011-03-25 01:00:00,10.638
2011-03-25 02:00:00,7.468
2011-03-25 03:00:00,3.2778333333333336
2011-03-25 04:00:00,2.6264476190476183
2011-03-25 05:00:00,13.938
2011-03-25 06:00:00,65.122
2011-03-25 07:00:00,167.908
2011-03-25 08:00:00,276.236
2011-03-25 09:00:00,166.81
2011-03-25 10:00:00,105.628
2011-03-25 11:00:00,105.324
2011-03-25 12:00:00,118.36
2011-03-25 13:00:00,117.832
2011-03-25 14:00:00,128.892
2011-03-25 15:00:00,120.116
2011-03-25 16:00:00,166.496
2011-03-25 17:00:00,251.784
2011-03-25 18:00:00,256.178
2011-03-25 19:00:00,153.08
2011-03-25 20:00:00,102.058
2011-03-25 21:00:00,85.128
2011-03-25 22:00:00,58.986
2011-03-25 23:00:00,46.548
2011-03-26 00:00:00,36.608
2011-03-26 01:00:00,31.096
2011-03-26 02:00:00,22.782
2011-03-26 03:00:00,11.792
2011-03-26 04:00:00,4.856
2011-03-26 05:00:00,4.67
2011-03-26 06:00:00,12.156
2011-03-26 07:00:00,47.482
2011-03-26 08:00:00,84.29
2011-03-26 09:00:00,111.28366666666669
2011-03-26 10:00:00,153.186
2011-03-26 11:00:00,164.556
2011-03-26 12:00:00,190.466
2011-03-26 13:00:00,206.736
2011-03-26 14:00:00,204.812
2011-03-26 15:00:00,205.69
2011-03-26 16:00:00,197.762
2011-03-26 17:00:00,197.044
2011-03-26 18:00:00,179.312
2011-03-26 19:00:00,130.714
2011-03-26 20:00:00,83.308
2011-03-26 21:00:00,68.452
2011-03-26 22:00:00,63.112
2011-03-26 23:00:00,45.36
2011-03-27 00:00:00,37.756
2011-03-27 01:00:00,29.948
2011-03-27 02:00:00,23.766
2011-03-27 03:00:00,12.437066666666666
2011-03-27 04:00:00,4.808
2011-03-27 06:00:00,8.602
2011-03-27 07:00:00,102.934
2011-03-27 08:00:00,66.926
2011-03-27 09:00:00,89.61133333333333
2011-03-27 10:00:00,134.596
2011-03-27 11:00:00,150.082
2011-03-27 12:00:00,166.834
2011-03-27 13:00:00,181.406
2011-03-27 14:00:00,191.016
2011-03-27 15:00:00,195.274
2011-03-27 16:00:00,197.342
2011-03-27 17:00:00,189.466
2011-03-27 18:00:00,152.66
2011-03-27 19:00:00,133.038
2011-03-27 20:00:00,81.582
2011-03-27 21:00:00,59.26
2011-03-27 22:00:00,48.578
2011-03-27 23:00:00,44.736
2011-03-28 00:00:00,16.87
2011-03-28 01:00:00,7.796
2011-03-28 02:00:00,7.405
2011-03-28 03:00:00,3.7635
2011-03-28 05:00:00,14.328
2011-03-28 06:00:00,59.61
2011-03-28 07:00:00,170.566
2011-03-28 08:00:00,266.806
2011-03-28 09:00:00,160.154
2011-03-28 10:00:00,106.12
2011-03-28 11:00:00,107.47
2011-03-28 12:00:00,115.456
2011-03-28 13:00:00,115.048
2011-03-28 14:00:00,116.076
2011-03-28 15:00:00,113.664
2011-03-28 16:00:00,158.69
2011-03-28 17:00:00,279.762
2011-03-28 18:00:00,263.898
2011-03-28 19:00:00,179.99
2011-03-28 20:00:00,121.024
2011-03-28 21:00:00,98.75
2011-03-28 22:00:00,65.776
2011-03-28 23:00:00,38.76
2011-03-29 00:00:00,18.872
2011-03-29 01:00:00,6.982
2011-03-29 02:00:00,11.148
2011-03-29 03:00:00,2.622
2011-03-29 04:00:00,3.4413333333333336
2011-03-29 05:00:00,16.462
2011-03-29 06:00:00,62.604
2011-03-29 07:00:00,169.882
2011-03-29 08:00:00,273.73
2011-03-29 09:00:00,164.654
2011-03-29 10:00:00,101.806
2011-03-29 11:00:00,98.492
2011-03-29 12:00:00,112.212
2011-03-29 13:00:00,111.36
2011-03-29 14:00:00,114.26
2011-03-29 15:00:00,124.68
2011-03-29 16:00:00,164.234
2011-03-29 17:00:00,346.706
2011-03-29 18:00:00,311.364
2011-03-29 19:00:00,186.846
2011-03-29 20:00:00,137.88
2011-03-29 21:00:00,101.31
2011-03-29 22:00:00,75.224
2011-03-29 23:00:00,49.336
2011-03-30 00:00:00,24.124
2011-03-30 01:00:00,11.282
2011-03-30 02:00:00,5.828
2011-03-30 03:00:00,4.018
2011-03-30 04:00:00,3.92
2011-03-30 05:00:00,15.634
2011-03-30 06:00:00,64.088
2011-03-30 07:00:00,180.894
2011-03-30 08:00:00,282.47
2011-03-30 09:00:00,164.952
2011-03-30 10:00:00,96.486
2011-03-30 11:00:00,96.312
2011-03-30 12:00:00,106.552
2011-03-30 13:00:00,106.246
2011-03-30 14:00:00,94.142
2011-03-30 15:00:00,61.74
2011-03-30 16:00:00,71.618
2011-03-30 17:00:00,138.486
2011-03-30 18:00:00,181.868
2011-03-30 19:00:00,118.762
2011-03-30 20:00:00,65.784
2011-03-30 21:00:00,66.496
2011-03-30 22:00:00,45.814
2011-03-30 23:00:00,32.548
2011-03-31 00:00:00,14.39
2011-03-31 01:00:00,8.102
2011-03-31 02:00:00,6.3622
2011-03-31 03:00:00,3.32
2011-03-31 04:00:00,3.237
2011-03-31 05:00:00,11.424
2011-03-31 06:00:00,36.264
2011-03-31 07:00:00,85.66
2011-03-31 08:00:00,218.198
2011-03-31 09:00:00,77.95
2011-03-31 10:00:00,57.91
2011-03-31 11:00:00,60.036
2011-03-31 12:00:00,63.626
2011-03-31 13:00:00,77.94
2011-03-31 14:00:00,75.734
2011-03-31 15:00:00,52.426
2011-03-31 16:00:00,107.472
2011-03-31 17:00:00,215.206
2011-03-31 18:00:00,214.034
2011-03-31 19:00:00,149.032
2011-03-31 20:00:00,66.346
2011-03-31 21:00:00,82.012
2011-03-31 22:00:00,46.16
2011-03-31 23:00:00,45.396
2011-04-20 00:00:00,44.058
2011-04-20 01:00:00,9.752
2011-04-20 02:00:00,9.358
2011-04-20 03:00:00,4.798
2011-04-20 04:00:00,4.966
2011-04-20 05:00:00,19.276
2011-04-20 06:00:00,89.652
2011-04-20 07:00:00,245.138
2011-04-20 08:00:00,442.804
2011-04-20 09:00:00,207.394
2011-04-20 10:00:00,133.944
2011-04-20 11:00:00,135.97
2011-04-20 12:00:00,201.302
2011-04-20 13:00:00,192.108
2011-04-20 14:00:00,173.096
2011-04-20 15:00:00,170.806
2011-04-20 16:00:00,276.582
2011-04-20 17:00:00,509.958
2011-04-20 18:00:00,524.808
2011-04-20 19:00:00,412.114
2011-04-20 20:00:00,316.666
2011-04-20 21:00:00,228.812
2011-04-20 22:00:00,152.29
2011-04-20 23:00:00,96.294
2011-04-21 00:00:00,39.764
2011-04-21 01:00:00,16.492
2011-04-21 02:00:00,10.896
2011-04-21 03:00:00,3.758
2011-04-21 04:00:00,4.162
2011-04-21 05:00:00,21.102
2011-04-21 06:00:00,63.598
2011-04-21 07:00:00,182.7
2011-04-21 08:00:00,276.122
2011-04-21 09:00:00,172.968
2011-04-21 10:00:00,139.278
2011-04-21 11:00:00,157.484
2011-04-21 12:00:00,176.234
2011-04-21 13:00:00,170.122
2011-04-21 14:00:00,137.252
2011-04-21 15:00:00,142.926
2011-04-21 16:00:00,203.81
2011-04-21 17:00:00,448.008
2011-04-21 18:00:00,368.87
2011-04-21 19:00:00,228.92
2011-04-21 20:00:00,178.196
2011-04-21 21:00:00,113.212
2011-04-21 22:00:00,93.738
2011-04-21 23:00:00,63.558
2011-04-22 00:00:00,35.958
2011-04-22 01:00:00,18.42
2011-04-22 02:00:00,11.164
2011-04-22 03:00:00,3.944
2011-04-22 04:00:00,4.048166666666667
2011-04-22 05:00:00,16.914
2011-04-22 06:00:00,71.736
2011-04-22 07:00:00,155.278
2011-04-22 08:00:00,261.932
2011-04-22 09:00:00,168.088
2011-04-22 10:00:00,111.63
2011-04-22 11:00:00,103.006
2011-04-22 12:00:00,116.978
2011-04-22 13:00:00,79.386
2011-04-22 14:00:00,32.578
2011-04-22 15:00:00,78.056
2011-04-22 16:00:00,117.94
2011-04-22 17:00:00,133.024
2011-04-22 18:00:00,101.794
2011-04-22 19:00:00,91.544
2011-04-22 20:00:00,74.716
2011-04-22 21:00:00,66.16
2011-04-22 22:00:00,58.428
